"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"22/01/2006","15,918.0","15,913.0","15,918.0","15,913.0","","0.03%"
"15/01/2006","15,914.0","15,913.0","15,914.0","15,913.0","","0.06%"
"08/01/2006","15,905.0","15,901.0","15,905.0","15,901.0","","-0.06%"
"01/01/2006","15,915.0","15,914.0","15,915.0","15,914.0","","0.01%"
"25/12/2005","15,914.0","15,913.0","15,914.0","15,913.0","","0.10%"
"18/12/2005","15,898.0","15,894.0","15,898.0","15,894.0","","-0.09%"
"11/12/2005","15,912.0","15,911.0","15,912.0","15,911.0","","0.04%"
"04/12/2005","15,905.0","15,904.0","15,905.0","15,904.0","","0.03%"
"27/11/2005","15,901.0","15,900.0","15,901.0","15,900.0","","-0.03%"
"20/11/2005","15,906.0","15,905.0","15,906.0","15,905.0","","0.01%"
"13/11/2005","15,905.0","15,904.0","15,905.0","15,904.0","","0.07%"
"06/11/2005","15,894.0","15,889.0","15,894.0","15,889.0","","0.01%"
"30/10/2005","15,893.0","15,892.0","15,893.0","15,892.0","","-0.06%"
"23/10/2005","15,903.0","15,902.0","15,903.0","15,902.0","","-0.02%"
"16/10/2005","15,906.5","15,904.0","15,906.5","15,904.0","","0.03%"
"09/10/2005","15,902.0","15,901.0","15,902.0","15,901.0","","0.03%"
"02/10/2005","15,897.0","15,896.0","15,897.0","15,896.0","","-0.02%"
"25/09/2005","15,900.0","15,895.0","15,900.0","15,895.0","","0.16%"
"18/09/2005","15,875.0","15,870.0","15,875.0","15,870.0","","-0.06%"
"11/09/2005","15,885.0","15,880.0","15,885.0","15,880.0","","0.03%"
"04/09/2005","15,880.0","15,875.0","15,880.0","15,875.0","","0.01%"
"28/08/2005","15,879.0","15,874.0","15,879.0","15,874.0","","-0.02%"
"21/08/2005","15,882.0","15,881.0","15,882.0","15,881.0","","0.15%"
"14/08/2005","15,858.5","15,857.0","15,858.5","15,857.0","","-0.05%"
"07/08/2005","15,867.0","15,865.0","15,867.0","15,865.0","","-0.09%"
"31/07/2005","15,881.5","15,879.0","15,881.5","15,879.0","","0.02%"
"24/07/2005","15,878.0","15,873.0","15,878.0","15,873.0","","0.03%"
"17/07/2005","15,873.5","15,871.0","15,873.5","15,871.0","","0.00%"
"10/07/2005","15,873.0","15,868.0","15,873.0","15,868.0","","0.04%"
"03/07/2005","15,866.0","15,865.0","15,866.0","15,865.0","","0.07%"
"26/06/2005","15,855.0","15,850.0","15,855.0","15,850.0","","-0.03%"
"19/06/2005","15,860.0","15,855.0","15,860.0","15,855.0","","-0.16%"
"12/06/2005","15,885.0","15,880.0","15,885.0","15,880.0","","0.20%"
"05/06/2005","15,854.0","15,849.0","15,854.0","15,849.0","","-0.03%"
"29/05/2005","15,859.0","15,858.0","15,859.0","15,858.0","","0.08%"
"22/05/2005","15,846.0","15,841.0","15,846.0","15,841.0","","0.01%"
"15/05/2005","15,844.0","15,839.0","15,844.0","15,839.0","","0.07%"
"08/05/2005","15,833.0","15,832.0","15,833.0","15,832.0","","-0.10%"
"01/05/2005","15,849.0","15,848.0","15,849.0","15,848.0","","0.13%"
"24/04/2005","15,828.0","15,823.0","15,828.0","15,823.0","","0.02%"
"17/04/2005","15,825.0","15,820.0","15,825.0","15,820.0","","0.03%"
"10/04/2005","15,820.0","15,815.0","15,820.0","15,815.0","","-0.03%"
"03/04/2005","15,824.5","15,822.0","15,824.5","15,822.0","","0.07%"
"27/03/2005","15,813.0","15,808.0","15,813.0","15,808.0","","-0.08%"
"20/03/2005","15,825.0","15,824.0","15,825.0","15,824.0","","0.03%"
"13/03/2005","15,820.0","15,815.0","15,820.0","15,815.0","","0.13%"
"06/03/2005","15,799.0","15,794.0","15,799.0","15,794.0","","-0.04%"
"27/02/2005","15,805.0","15,800.0","15,805.0","15,800.0","","0.08%"
"20/02/2005","15,793.0","15,788.0","15,793.0","15,788.0","","0.00%"
"13/02/2005","15,793.0","15,788.0","15,793.0","15,788.0","","-0.08%"
"06/02/2005","15,805.0","15,800.0","15,805.0","15,800.0","","0.03%"
"30/01/2005","15,800.0","15,795.0","15,800.0","15,795.0","","0.06%"
"23/01/2005","15,791.0","15,786.0","15,791.0","15,786.0","","0.01%"
"16/01/2005","15,790.0","15,785.0","15,790.0","15,785.0","","0.10%"
"09/01/2005","15,775.0","15,770.0","15,775.0","15,770.0","","-0.09%"
"02/01/2005","15,790.0","15,785.0","15,790.0","15,785.0","","0.11%"
"26/12/2004","15,773.0","15,768.0","15,773.0","15,768.0","","-0.01%"
"19/12/2004","15,775.0","15,770.0","15,775.0","15,770.0","","0.03%"
"12/12/2004","15,771.0","15,766.0","15,771.0","15,766.0","","-0.03%"
"05/12/2004","15,776.0","15,771.0","15,776.0","15,771.0","","-0.06%"
"28/11/2004","15,785.0","15,780.0","15,785.0","15,780.0","","0.03%"
"21/11/2004","15,781.0","15,776.0","15,781.0","15,776.0","","0.13%"
"14/11/2004","15,761.0","15,756.0","15,761.0","15,756.0","","0.01%"
"07/11/2004","15,759.0","15,754.0","15,759.0","15,754.0","","0.06%"
"31/10/2004","15,750.0","15,745.0","15,750.0","15,745.0","","0.00%"
"24/10/2004","15,750.0","15,745.0","15,750.0","15,745.0","","0.00%"
"17/10/2004","15,750.0","15,745.0","15,750.0","15,745.0","","-0.07%"
"10/10/2004","15,761.0","15,756.0","15,761.0","15,756.0","","0.01%"
"03/10/2004","15,760.0","15,755.0","15,760.0","15,755.0","","0.06%"
"26/09/2004","15,750.0","15,745.0","15,750.0","15,745.0","","-0.03%"
"19/09/2004","15,755.0","15,750.0","15,755.0","15,750.0","","0.09%"
"12/09/2004","15,741.0","15,736.0","15,741.0","15,736.0","","-0.07%"
"05/09/2004","15,752.0","15,750.0","15,752.0","15,750.0","","-0.12%"
"29/08/2004","15,771.5","15,769.0","15,771.5","15,769.0","","0.01%"
"22/08/2004","15,770.5","15,768.0","15,770.5","15,768.0","","0.06%"
"15/08/2004","15,760.5","15,758.0","15,760.5","15,758.0","","0.07%"
"08/08/2004","15,750.0","15,745.0","15,750.0","15,745.0","","-0.09%"
"01/08/2004","15,764.5","15,762.0","15,764.5","15,762.0","","0.10%"
"25/07/2004","15,748.0","15,743.0","15,748.0","15,743.0","","0.07%"
"18/07/2004","15,737.0","15,732.0","15,737.0","15,732.0","","0.05%"
"11/07/2004","15,728.5","15,726.0","15,728.5","15,726.0","","0.05%"
"04/07/2004","15,720.5","15,718.0","15,720.5","15,718.0","","-0.09%"
"27/06/2004","15,734.0","15,729.0","15,734.0","15,729.0","","0.00%"
"20/06/2004","15,734.5","15,732.0","15,734.5","15,732.0","","0.08%"
"13/06/2004","15,721.5","15,719.0","15,721.5","15,719.0","","-0.05%"
"06/06/2004","15,729.0","15,724.0","15,729.0","15,724.0","","-0.07%"
"30/05/2004","15,740.0","15,735.0","15,740.0","15,735.0","","-0.03%"
"23/05/2004","15,744.0","15,739.0","15,744.0","15,739.0","","-0.16%"
"16/05/2004","15,769.5","15,767.0","15,769.5","15,767.0","","0.20%"
"09/05/2004","15,737.5","15,735.0","15,737.5","15,735.0","","0.05%"
"02/05/2004","15,730.0","15,725.0","15,730.0","15,725.0","","0.08%"
"25/04/2004","15,717.5","15,713.0","15,717.5","15,713.0","","-0.03%"
"18/04/2004","15,721.5","15,717.0","15,721.5","15,717.0","","0.00%"
"11/04/2004","15,722.0","15,720.0","15,722.0","15,720.0","","-0.09%"
"04/04/2004","15,735.5","15,733.0","15,735.5","15,733.0","","-0.01%"
"28/03/2004","15,737.5","15,735.0","15,737.5","15,735.0","","-0.09%"
"21/03/2004","15,751.0","15,749.0","15,751.0","15,749.0","","0.08%"
"14/03/2004","15,738.0","15,736.0","15,738.0","15,736.0","","-0.20%"
"07/03/2004","15,769.0","15,767.0","15,769.0","15,767.0","","-0.06%"
"29/02/2004","15,778.0","15,773.0","15,778.0","15,773.0","","0.15%"
"22/02/2004","15,754.0","15,749.0","15,754.0","15,749.0","","0.11%"
"15/02/2004","15,737.0","15,735.0","15,737.0","15,735.0","","0.13%"
"08/02/2004","15,717.0","15,715.0","15,717.0","15,715.0","","0.03%"
"01/02/2004","15,713.0","15,711.0","15,713.0","15,711.0","","0.11%"
"25/01/2004","15,695.0","15,693.0","15,695.0","15,693.0","","0.17%"
"18/01/2004","15,669.0","15,665.0","15,669.0","15,665.0","","0.01%"
"11/01/2004","15,668.0","15,666.0","15,668.0","15,666.0","","0.03%"
"04/01/2004","15,663.0","15,659.0","15,663.0","15,659.0","","0.12%"
"28/12/2003","15,644.0","15,639.0","15,644.0","15,639.0","","-0.09%"
"21/12/2003","15,658.0","15,653.0","15,658.0","15,653.0","","-0.04%"
"14/12/2003","15,664.0","15,662.0","15,664.0","15,662.0","","0.17%"
"07/12/2003","15,637.0","15,635.0","15,637.0","15,635.0","","0.16%"
"30/11/2003","15,612.0","15,610.0","15,612.0","15,610.0","","-0.09%"
"23/11/2003","15,626.0","15,621.0","15,626.0","15,621.0","","-0.11%"
"16/11/2003","15,643.5","15,639.0","15,643.5","15,639.0","","0.02%"
"09/11/2003","15,641.0","15,636.0","15,641.0","15,636.0","","0.06%"
"02/11/2003","15,632.0","15,630.0","15,632.0","15,630.0","","-0.06%"
"26/10/2003","15,642.0","15,637.0","15,642.0","15,637.0","","0.37%"
"19/10/2003","15,584.0","15,579.0","15,584.0","15,579.0","","0.27%"
"12/10/2003","15,542.0","15,537.0","15,542.0","15,537.0","","-0.12%"
"05/10/2003","15,560.0","15,558.0","15,560.0","15,558.0","","0.02%"
"28/09/2003","15,556.5","15,554.0","15,556.5","15,554.0","","0.04%"
"21/09/2003","15,551.0","15,549.0","15,551.0","15,549.0","","0.01%"
"14/09/2003","15,550.0","15,548.0","15,550.0","15,548.0","","0.15%"
"07/09/2003","15,526.0","15,524.0","15,526.0","15,524.0","","0.02%"
"31/08/2003","15,523.5","15,519.0","15,523.5","15,519.0","","0.02%"
"24/08/2003","15,520.0","15,516.0","15,520.0","15,516.0","","0.09%"
"17/08/2003","15,506.5","15,502.0","15,506.5","15,502.0","","-0.06%"
"10/08/2003","15,516.5","15,512.0","15,516.5","15,512.0","","0.00%"
"03/08/2003","15,517.0","15,512.0","15,517.0","15,512.0","","-0.02%"
"27/07/2003","15,519.5","15,515.0","15,519.5","15,515.0","","0.07%"
"20/07/2003","15,509.0","15,504.0","15,509.0","15,504.0","","-0.03%"
"13/07/2003","15,513.0","15,508.0","15,513.0","15,508.0","","0.06%"
"06/07/2003","15,503.5","15,499.0","15,503.5","15,499.0","","0.00%"
"29/06/2003","15,503.0","15,501.0","15,503.0","15,501.0","","0.05%"
"22/06/2003","15,494.5","15,490.0","15,494.5","15,490.0","","0.04%"
"15/06/2003","15,489.0","15,484.0","15,489.0","15,484.0","","0.03%"
"08/06/2003","15,484.5","15,480.0","15,484.5","15,480.0","","0.04%"
"01/06/2003","15,479.0","15,474.0","15,479.0","15,474.0","","0.04%"
"25/05/2003","15,473.5","15,469.0","15,473.5","15,469.0","","0.04%"
"18/05/2003","15,468.0","15,463.0","15,468.0","15,463.0","","0.01%"
"11/05/2003","15,467.0","15,462.0","15,467.0","15,462.0","","0.02%"
"04/05/2003","15,464.5","15,460.0","15,464.5","15,460.0","","-0.01%"
"27/04/2003","15,466.0","15,461.0","15,466.0","15,461.0","","0.00%"
"20/04/2003","15,466.0","15,461.0","15,466.0","15,461.0","","0.04%"
"13/04/2003","15,459.5","15,455.0","15,459.5","15,455.0","","0.00%"
"06/04/2003","15,459.0","15,455.0","15,459.0","15,455.0","","0.04%"
"30/03/2003","15,453.0","15,449.0","15,453.0","15,449.0","","0.02%"
"23/03/2003","15,450.0","15,445.0","15,450.0","15,445.0","","0.00%"
"16/03/2003","15,450.5","15,447.0","15,450.5","15,447.0","","0.07%"
"09/03/2003","15,440.0","15,437.0","15,440.0","15,437.0","","0.05%"
"02/03/2003","15,432.0","15,427.0","15,432.0","15,427.0","","0.02%"
"23/02/2003","15,429.5","15,426.0","15,429.5","15,426.0","","0.00%"
"16/02/2003","15,429.5","15,426.0","15,429.5","15,426.0","","-0.05%"
"09/02/2003","15,437.5","15,434.0","15,437.5","15,434.0","","0.03%"
"02/02/2003","15,432.5","15,429.0","15,432.5","15,429.0","","0.01%"
"26/01/2003","15,431.0","15,426.0","15,431.0","15,426.0","","0.05%"
"19/01/2003","15,424.0","15,420.0","15,424.0","15,420.0","","0.00%"
"12/01/2003","15,424.5","15,421.0","15,424.5","15,421.0","","0.10%"
"05/01/2003","15,408.5","15,404.0","15,408.5","15,404.0","","0.04%"
"29/12/2002","15,403.0","15,398.0","15,403.0","15,398.0","","0.05%"
"22/12/2002","15,396.0","15,391.0","15,396.0","15,391.0","","-0.01%"
"15/12/2002","15,398.0","15,395.0","15,398.0","15,395.0","","0.03%"
"08/12/2002","15,394.0","15,390.0","15,394.0","15,390.0","","0.01%"
"01/12/2002","15,393.0","15,388.0","15,393.0","15,388.0","","0.06%"
"24/11/2002","15,383.5","15,380.0","15,383.5","15,380.0","","0.02%"
"17/11/2002","15,380.0","15,377.0","15,380.0","15,377.0","","0.05%"
"10/11/2002","15,373.0","15,368.0","15,373.0","15,368.0","","0.03%"
"03/11/2002","15,369.0","15,365.0","15,369.0","15,365.0","","0.05%"
"27/10/2002","15,362.0","15,358.0","15,362.0","15,358.0","","-0.01%"
"20/10/2002","15,363.5","15,359.0","15,363.5","15,359.0","","0.07%"
"13/10/2002","15,353.5","15,349.0","15,353.5","15,349.0","","0.00%"
"06/10/2002","15,353.0","15,348.0","15,353.0","15,348.0","","0.05%"
"29/09/2002","15,345.0","15,340.0","15,345.0","15,340.0","","0.02%"
"22/09/2002","15,341.5","15,338.0","15,341.5","15,338.0","","0.01%"
"15/09/2002","15,340.5","15,337.0","15,340.5","15,337.0","","0.05%"
"08/09/2002","15,333.5","15,329.0","15,333.5","15,329.0","","0.05%"
"01/09/2002","15,326.5","15,322.0","15,326.5","15,322.0","","-0.02%"
"25/08/2002","15,330.0","15,325.0","15,330.0","15,325.0","","-0.02%"
"18/08/2002","15,333.5","15,329.0","15,333.5","15,329.0","","0.07%"
"11/08/2002","15,322.5","15,319.0","15,322.5","15,319.0","","-0.04%"
"04/08/2002","15,328.5","15,325.0","15,328.5","15,325.0","","0.04%"
"28/07/2002","15,323.0","15,318.0","15,323.0","15,318.0","","0.07%"
"21/07/2002","15,313.0","15,308.0","15,313.0","15,308.0","","0.06%"
"14/07/2002","15,304.0","15,300.0","15,304.0","15,300.0","","0.05%"
"07/07/2002","15,297.0","15,296.0","15,297.0","15,296.0","","0.01%"
"30/06/2002","15,295.0","15,293.0","15,295.0","15,293.0","","0.14%"
"23/06/2002","15,274.0","15,273.0","15,274.0","15,273.0","","0.04%"
"16/06/2002","15,268.0","15,266.0","15,268.0","15,266.0","","0.04%"
"09/06/2002","15,262.5","15,260.0","15,262.5","15,260.0","","0.01%"
"02/06/2002","15,260.5","15,258.0","15,260.5","15,258.0","","0.07%"
"26/05/2002","15,249.5","15,247.0","15,249.5","15,247.0","","0.01%"
"19/05/2002","15,247.5","15,245.0","15,247.5","15,245.0","","-0.01%"
"12/05/2002","15,249.0","15,248.0","15,249.0","15,248.0","","0.06%"
"05/05/2002","15,240.5","15,238.0","15,240.5","15,238.0","","0.11%"
"28/04/2002","15,224.0","15,223.0","15,224.0","15,223.0","","0.01%"
"21/04/2002","15,222.5","15,222.0","15,222.5","15,222.0","","0.02%"
"14/04/2002","15,219.5","15,217.0","15,219.5","15,217.0","","0.02%"
"07/04/2002","15,217.0","15,216.0","15,217.0","15,216.0","","0.07%"
"31/03/2002","15,206.0","15,205.0","15,206.0","15,205.0","","0.11%"
"24/03/2002","15,190.0","15,189.0","15,190.0","15,189.0","","0.13%"
"17/03/2002","15,170.0","15,165.0","15,170.0","15,165.0","","0.08%"
"10/03/2002","15,157.5","15,155.0","15,157.5","15,155.0","","0.06%"
"03/03/2002","15,149.0","15,148.0","15,149.0","15,148.0","","0.05%"
"24/02/2002","15,141.0","15,139.0","15,141.0","15,139.0","","0.03%"
"17/02/2002","15,136.0","15,135.0","15,136.0","15,135.0","","0.06%"
"10/02/2002","15,127.0","15,126.0","15,127.0","15,126.0","","0.00%"
"03/02/2002","15,127.0","15,126.0","15,127.0","15,126.0","","0.01%"
"27/01/2002","15,125.0","15,124.0","15,125.0","15,124.0","","0.04%"
"20/01/2002","15,119.5","15,119.0","15,119.5","15,119.0","","0.09%"
"13/01/2002","15,106.0","15,104.0","15,106.0","15,104.0","","0.06%"
"06/01/2002","15,097.5","15,095.0","15,097.5","15,095.0","","0.06%"
"30/12/2001","15,088.0","15,086.0","15,088.0","15,086.0","","-0.12%"
"23/12/2001","15,106.0","15,079.0","15,106.0","15,079.0","","0.07%"
"16/12/2001","15,096.0","15,069.0","15,096.0","15,069.0","","0.07%"
"09/12/2001","15,086.0","15,059.0","15,086.0","15,059.0","","-0.03%"
"02/12/2001","15,091.0","15,064.0","15,091.0","15,064.0","","-0.01%"
"25/11/2001","15,092.0","15,065.0","15,092.0","15,065.0","","0.03%"
"18/11/2001","15,088.0","15,061.0","15,088.0","15,061.0","","0.05%"
"11/11/2001","15,081.0","15,054.0","15,081.0","15,054.0","","0.05%"
"04/11/2001","15,073.0","15,046.0","15,073.0","15,046.0","","0.07%"
"28/10/2001","15,062.0","15,035.0","15,062.0","15,035.0","","0.05%"
"21/10/2001","15,054.0","15,027.0","15,054.0","15,027.0","","0.02%"
"14/10/2001","15,051.0","15,024.0","15,051.0","15,024.0","","0.02%"
"07/10/2001","15,048.0","15,021.0","15,048.0","15,021.0","","0.07%"
"30/09/2001","15,037.0","15,010.0","15,037.0","15,010.0","","0.06%"
"23/09/2001","15,028.0","15,001.0","15,028.0","15,001.0","","0.04%"
"16/09/2001","15,022.0","14,995.0","15,022.0","14,995.0","","0.15%"
"09/09/2001","15,000.0","14,998.0","15,000.0","14,998.0","","-0.18%"
"02/09/2001","15,027.0","15,000.0","15,027.0","15,000.0","","0.06%"
"26/08/2001","15,018.0","14,991.0","15,018.0","14,991.0","","0.06%"
"19/08/2001","15,009.0","14,982.0","15,009.0","14,982.0","","-0.03%"
"12/08/2001","15,014.0","14,987.0","15,014.0","14,987.0","","0.09%"
"05/08/2001","15,001.0","14,974.0","15,001.0","14,974.0","","0.14%"
"29/07/2001","14,980.0","14,953.0","14,980.0","14,953.0","","0.13%"
"22/07/2001","14,960.0","14,933.0","14,960.0","14,933.0","","0.16%"
"15/07/2001","14,936.0","14,909.0","14,936.0","14,909.0","","0.13%"
"08/07/2001","14,917.0","14,890.0","14,917.0","14,890.0","","0.19%"
"01/07/2001","14,888.0","14,861.0","14,888.0","14,861.0","","0.13%"
"24/06/2001","14,869.0","14,842.0","14,869.0","14,842.0","","0.15%"
"17/06/2001","14,846.0","14,819.0","14,846.0","14,819.0","","0.30%"
"10/06/2001","14,801.0","14,774.0","14,801.0","14,774.0","","0.37%"
"03/06/2001","14,746.0","14,719.0","14,746.0","14,719.0","","0.31%"
"27/05/2001","14,700.0","14,673.0","14,700.0","14,673.0","","0.31%"
"20/05/2001","14,654.0","14,627.0","14,654.0","14,627.0","","0.16%"
"13/05/2001","14,631.0","14,604.0","14,631.0","14,604.0","","0.12%"
"06/05/2001","14,613.0","14,586.0","14,613.0","14,586.0","","0.14%"
"29/04/2001","14,593.0","14,566.0","14,593.0","14,566.0","","0.01%"
"22/04/2001","14,591.0","14,564.0","14,591.0","14,564.0","","0.03%"
"15/04/2001","14,586.0","14,559.0","14,586.0","14,559.0","","-3.14%"
"08/04/2001","15,059.0","14,559.0","15,059.0","14,559.0","","3.33%"
"01/04/2001","14,573.0","14,546.0","14,573.0","14,546.0","","0.03%"
"25/03/2001","14,569.0","14,542.0","14,569.0","14,542.0","","-0.01%"
"18/03/2001","14,571.0","14,544.0","14,571.0","14,544.0","","-0.02%"
"11/03/2001","14,574.0","14,547.0","14,574.0","14,547.0","","-0.04%"
"04/03/2001","14,580.0","14,553.0","14,580.0","14,553.0","","-0.03%"
"25/02/2001","14,585.0","14,558.0","14,585.0","14,558.0","","-0.05%"
"18/02/2001","14,592.0","14,565.0","14,592.0","14,565.0","","0.07%"
"11/02/2001","14,582.5","14,556.0","14,582.5","14,556.0","","0.03%"
"04/02/2001","14,578.0","14,551.0","14,578.0","14,551.0","","0.07%"
"28/01/2001","14,568.0","14,541.0","14,568.0","14,541.0","","0.00%"
"21/01/2001","14,568.0","14,541.0","14,568.0","14,541.0","","0.00%"
"14/01/2001","14,568.0","14,541.0","14,568.0","14,541.0","","0.12%"
"07/01/2001","14,551.0","14,524.0","14,551.0","14,524.0","","0.03%"
"31/12/2000","14,547.0","14,520.0","14,547.0","14,520.0","","0.06%"
"24/12/2000","14,539.0","14,512.0","14,539.0","14,512.0","","0.04%"
"17/12/2000","14,533.0","14,506.0","14,533.0","14,506.0","","-0.02%"
"10/12/2000","14,536.0","14,509.0","14,536.0","14,509.0","","0.01%"
"03/12/2000","14,535.0","14,508.0","14,535.0","14,508.0","","0.08%"
"26/11/2000","14,523.0","14,496.0","14,523.0","14,496.0","","0.15%"
"19/11/2000","14,501.0","14,474.0","14,501.0","14,474.0","","0.10%"
"12/11/2000","14,486.0","14,459.0","14,486.0","14,459.0","","0.19%"
"05/11/2000","14,459.0","14,432.0","14,459.0","14,432.0","","0.24%"
"29/10/2000","14,425.0","14,398.0","14,425.0","14,398.0","","0.26%"
"22/10/2000","14,387.0","14,360.0","14,387.0","14,360.0","","0.17%"
"15/10/2000","14,362.0","14,335.0","14,362.0","14,335.0","","-1.79%"
"08/10/2000","14,624.0","14,248.0","14,624.0","14,248.0","","0.00%"
"01/10/2000","14,624.0","14,248.0","14,624.0","14,248.0","","2.88%"
"24/09/2000","14,214.0","14,212.0","14,214.0","14,212.0","","0.24%"
"17/09/2000","14,180.0","14,178.0","14,180.0","14,178.0","","0.23%"
"10/09/2000","14,148.0","14,146.0","14,148.0","14,146.0","","0.10%"
"03/09/2000","14,134.0","14,133.0","14,134.0","14,133.0","","0.10%"
"27/08/2000","14,120.0","14,118.0","14,120.0","14,118.0","","0.06%"
"20/08/2000","14,112.0","14,110.0","14,112.0","14,110.0","","0.03%"
"13/08/2000","14,108.0","14,107.0","14,108.0","14,107.0","","0.05%"
"06/08/2000","14,101.0","14,099.0","14,101.0","14,099.0","","0.04%"
"30/07/2000","14,096.0","14,094.0","14,096.0","14,094.0","","0.03%"
"23/07/2000","14,092.0","14,090.0","14,092.0","14,090.0","","-0.01%"
"16/07/2000","14,094.0","14,092.0","14,094.0","14,092.0","","0.03%"
"09/07/2000","14,090.0","14,088.0","14,090.0","14,088.0","","0.02%"
"02/07/2000","14,087.5","14,086.0","14,087.5","14,086.0","","0.03%"
"25/06/2000","14,083.0","14,081.0","14,083.0","14,081.0","","-0.02%"
"18/06/2000","14,086.0","14,084.0","14,086.0","14,084.0","","0.01%"
"11/06/2000","14,085.0","14,083.0","14,085.0","14,083.0","","0.01%"
"04/06/2000","14,083.0","14,081.0","14,083.0","14,081.0","","0.01%"
"28/05/2000","14,081.5","14,081.0","14,081.5","14,081.0","","0.00%"
"21/05/2000","14,082.0","14,080.0","14,082.0","14,080.0","","0.04%"
"14/05/2000","14,077.0","14,076.0","14,077.0","14,076.0","","0.02%"
"07/05/2000","14,074.0","14,073.0","14,074.0","14,073.0","","0.02%"
"30/04/2000","14,071.0","14,069.0","14,071.0","14,069.0","","0.02%"
"23/04/2000","14,068.0","14,065.0","14,068.0","14,065.0","","0.01%"
"16/04/2000","14,067.0","14,066.0","14,067.0","14,066.0","","0.04%"
"09/04/2000","14,062.0","14,060.0","14,062.0","14,060.0","","0.04%"
"02/04/2000","14,057.0","14,055.0","14,057.0","14,055.0","","-0.03%"
"26/03/2000","14,061.0","14,059.0","14,061.0","14,059.0","","0.00%"
"19/03/2000","14,061.0","14,059.0","14,061.0","14,059.0","","-0.02%"
"12/03/2000","14,064.5","14,064.0","14,064.5","14,064.0","","0.02%"
"05/03/2000","14,061.5","14,061.0","14,061.5","14,061.0","","0.05%"
"27/02/2000","14,055.0","14,054.0","14,055.0","14,054.0","","-0.01%"
"20/02/2000","14,057.0","14,055.0","14,057.0","14,055.0","","-0.02%"
"13/02/2000","14,060.5","14,060.0","14,060.5","14,060.0","","0.02%"
"06/02/2000","14,057.0","14,055.0","14,057.0","14,055.0","","0.00%"
"30/01/2000","14,057.0","14,055.0","14,057.0","14,055.0","","0.02%"
"23/01/2000","14,053.5","14,053.0","14,053.5","14,053.0","","0.07%"
"16/01/2000","14,044.0","14,042.0","14,044.0","14,042.0","","0.02%"
"09/01/2000","14,040.5","14,039.0","14,040.5","14,039.0","","0.05%"
"02/01/2000","14,034.0","14,032.0","14,034.0","14,032.0","","0.04%"
"26/12/1999","14,028.5","14,027.0","14,028.5","14,027.0","","0.03%"
"19/12/1999","14,024.0","14,023.0","14,024.0","14,023.0","","0.02%"
"12/12/1999","14,021.0","14,020.0","14,021.0","14,020.0","","0.03%"
"05/12/1999","14,017.0","14,015.0","14,017.0","14,015.0","","0.01%"
"28/11/1999","14,016.0","14,015.0","14,016.0","14,015.0","","0.02%"
"21/11/1999","14,013.5","14,012.0","14,013.5","14,012.0","","0.02%"
"14/11/1999","14,010.0","14,007.0","14,010.0","14,007.0","","-0.01%"
"07/11/1999","14,012.0","14,011.0","14,012.0","14,011.0","","-0.01%"
"31/10/1999","14,013.5","14,012.0","14,013.5","14,012.0","","0.03%"
"24/10/1999","14,009.5","14,008.0","14,009.5","14,008.0","","0.02%"
"17/10/1999","14,007.0","14,005.0","14,007.0","14,005.0","","0.04%"
"10/10/1999","14,001.5","14,000.0","14,001.5","14,000.0","","0.03%"
"03/10/1999","13,997.5","13,995.0","13,997.5","13,995.0","","0.02%"
"26/09/1999","13,994.5","13,994.0","13,994.5","13,994.0","","0.00%"
"19/09/1999","13,994.0","13,990.0","13,994.0","13,990.0","","0.15%"
"12/09/1999","13,972.5","13,970.0","13,972.5","13,970.0","","0.02%"
"05/09/1999","13,970.0","13,968.0","13,970.0","13,968.0","","0.05%"
"29/08/1999","13,963.0","13,961.0","13,963.0","13,961.0","","0.01%"
"22/08/1999","13,961.5","13,958.0","13,961.5","13,958.0","","0.04%"
"15/08/1999","13,955.5","13,953.0","13,955.5","13,953.0","","-0.02%"
"08/08/1999","13,958.5","13,954.0","13,958.5","13,954.0","","0.03%"
"01/08/1999","13,954.5","13,952.0","13,954.5","13,952.0","","0.05%"
"25/07/1999","13,948.0","13,946.0","13,948.0","13,946.0","","-0.02%"
"18/07/1999","13,950.5","13,948.0","13,950.5","13,948.0","","0.01%"
"11/07/1999","13,949.0","13,948.0","13,949.0","13,948.0","","0.04%"
"04/07/1999","13,943.0","13,941.0","13,943.0","13,941.0","","0.05%"
"27/06/1999","13,935.5","13,933.0","13,935.5","13,933.0","","0.06%"
"20/06/1999","13,927.5","13,925.0","13,927.5","13,925.0","","0.08%"
"13/06/1999","13,916.5","13,914.0","13,916.5","13,914.0","","0.02%"
"06/06/1999","13,913.5","13,911.0","13,913.5","13,911.0","","0.02%"
"30/05/1999","13,911.0","13,904.0","13,911.0","13,904.0","","-0.03%"
"23/05/1999","13,915.0","13,912.0","13,915.0","13,912.0","","0.01%"
"16/05/1999","13,913.5","13,911.0","13,913.5","13,911.0","","0.03%"
"09/05/1999","13,909.0","13,907.0","13,909.0","13,907.0","","0.00%"
"02/05/1999","13,908.5","13,906.0","13,908.5","13,906.0","","0.00%"
"25/04/1999","13,908.5","13,907.0","13,908.5","13,907.0","","0.06%"
"18/04/1999","13,900.5","13,894.0","13,900.5","13,894.0","","-0.04%"
"11/04/1999","13,905.5","13,905.0","13,905.5","13,905.0","","0.00%"
